ENSEMBL,ENTREZID,SYMBOL,logFC,AveExpr,t,P.Value,adj.P.Val
ENSG00000099910,84861,KLHL22,-0.1946051,4.9344544,-2.4292632,0.01813875,0.10387914
ENSG00000100526,1033,CDKN3,-0.4257184,1.09106495,-2.4286524,0.01816653,0.10399315
ENSG00000078618,4898,NRDC,-0.1558135,7.06806339,-2.4283059,0.0181823,0.10403834
ENSG00000129474,84962,AJUBA,0.62009364,0.95676052,2.42775618,0.01820735,0.10405795
ENSG00000203485,64423,INF2,-0.5179019,6.29094986,-2.4276951,0.01821014,0.10405795
ENSG00000160685,51043,ZBTB7B,0.42655086,4.36157884,2.42763384,0.01821293,0.10405795
ENSG00000130638,25814,ATXN10,-0.2305557,7.17507804,-2.4275395,0.01821723,0.10405795
ENSG00000144827,55347,ABHD10,-0.1859838,5.57345295,-2.4264681,0.01826616,0.10429237
ENSG00000065057,4913,NTHL1,-0.4221475,3.63545841,-2.4260527,0.01828517,0.10431934
ENSG00000160007,2909,ARHGAP35,0.25308149,7.99943211,2.42588252,0.01829296,0.10431934
ENSG00000188613,340719,NANOS1,0.45951119,2.82567868,2.42578945,0.01829722,0.10431934
ENSG00000105171,10775,POP4,-0.1868501,4.58791558,-2.4256749,0.01830247,0.10431934
ENSG00000221983,7311,UBA52,-0.1765259,7.51628885,-2.4253613,0.01831684,0.10435621
ENSG00000168246,92181,UBTD2,0.20790945,4.37656258,2.42469314,0.01834749,0.1044858
ENSG00000164050,5364,PLXNB1,0.51068415,7.5197555,2.42416481,0.01837176,0.10457894
ENSG00000111450,2054,STX2,0.28988941,4.40366554,2.42361667,0.01839697,0.10467734
ENSG00000183317,284656,EPHA10,-0.3731533,4.26376411,-2.4226947,0.01843945,0.10487386
ENSG00000141219,55028,C17orf80,0.16035429,4.65723276,2.42220584,0.018462,0.10488196
ENSG00000163491,152110,NEK10,-0.6825493,1.33554111,-2.4221582,0.0184642,0.10488196
ENSG00000133398,84246,MED10,-0.2022248,5.12984707,-2.4221477,0.01846469,0.10488196
ENSG00000182117,55505,NOP10,-0.1948409,4.40198777,-2.4214543,0.01849673,0.10494929
ENSG00000215018,340267,COL28A1,0.52451251,0.97158991,2.42142199,0.01849822,0.10494929
ENSG00000118849,5918,RARRES1,-0.6245779,-0.0775837,-2.4210635,0.01851481,0.10494929
ENSG00000035928,5981,RFC1,0.23427519,5.74484405,2.42100267,0.01851763,0.10494929
ENSG00000125864,631,BFSP1,-0.5649874,1.65369884,-2.4209176,0.01852156,0.10494929
ENSG00000162104,115,ADCY9,0.26721942,5.09562839,2.42086063,0.0185242,0.10494929
ENSG00000132017,90379,DCAF15,-0.362429,3.40584833,-2.419349,0.01859432,0.10530138
ENSG00000146802,64418,TMEM168,0.21349415,4.38514314,2.41750544,0.01868016,0.10573565
ENSG00000100519,5706,PSMC6,-0.2207632,6.33593222,-2.4173586,0.01868701,0.10573565
ENSG00000160219,139716,GAB3,0.49420254,1.31285682,2.41679515,0.01871332,0.10583863
ENSG00000196757,90592,ZNF700,0.35075842,1.92708351,2.41662597,0.01872123,0.10583863
ENSG00000168944,153241,CEP120,0.20238348,4.44542951,2.41559188,0.01876963,0.10606685
ENSG00000183684,10189,ALYREF,-0.2580342,3.7145563,-2.4148269,0.0188055,0.10622414
ENSG00000163879,7802,DNALI1,0.40161375,4.36815491,2.41457338,0.0188174,0.10624596
ENSG00000157613,90993,CREB3L1,-0.3877733,2.00388759,-2.4142497,0.01883261,0.10628639
ENSG00000198131,27300,ZNF544,-0.2615436,3.79653352,-2.4136927,0.0188588,0.10635903
ENSG00000181666,284459,HKR1,-0.1708434,5.18039517,-2.413417,0.01887178,0.10635903
ENSG00000135069,29968,PSAT1,0.38271646,7.71422957,2.41324763,0.01887976,0.10635903
ENSG00000148734,64106,NPFFR1,0.65554435,3.1293628,2.4131797,0.01888296,0.10635903
ENSG00000197380,147906,DACT3,-0.253342,6.07701688,-2.4131208,0.01888573,0.10635903
ENSG00000156411,9556,ATP5MPL,-0.2755897,6.53546323,-2.4124835,0.01891578,0.10648288
ENSG00000099804,997,CDC34,-0.3851519,5.13893765,-2.4119197,0.0189424,0.10657757
ENSG00000164754,5885,RAD21,0.18337166,8.02360632,2.41178561,0.01894874,0.10657757
ENSG00000101856,10857,PGRMC1,-0.2837098,7.51068295,-2.4113813,0.01896785,0.10663967
ENSG00000106591,64983,MRPL32,-0.1968463,4.71451142,-2.4106139,0.01900418,0.10679824
ENSG00000163875,64769,MEAF6,-0.2691291,6.47645626,-2.4104442,0.01901222,0.10679824
ENSG00000170852,25948,KBTBD2,0.14770515,5.98704894,2.40977815,0.01904382,0.10691058
ENSG00000105705,57794,SUGP1,-0.2217787,4.83484,-2.4095738,0.01905352,0.10691058
ENSG00000197077,85379,KIAA1671,0.28973404,6.12236919,2.40937656,0.01906289,0.10691058
ENSG00000197191,375791,CYSRT1,-0.6001131,-0.3295992,-2.4091336,0.01907443,0.10691058
ENSG00000153827,9320,TRIP12,0.18254173,7.24757428,2.40890722,0.0190852,0.10691058
ENSG00000166478,7702,ZNF143,0.27462418,4.01261198,2.40884549,0.01908814,0.10691058
ENSG00000165650,118987,PDZD8,0.23697486,6.24513691,2.40879223,0.01909067,0.10691058
ENSG00000142961,148932,MOB3C,0.41897932,4.10374185,2.40866013,0.01909695,0.10691058
ENSG00000160862,563,AZGP1,1.00098253,4.0465251,2.40832929,0.0191127,0.10693581
ENSG00000117152,5999,RGS4,-0.6609324,8.37757185,-2.408202,0.01911877,0.10693581
ENSG00000196154,6275,S100A4,1.06837043,1.86430823,2.4080556,0.01912574,0.10693581
ENSG00000186141,10623,POLR3C,-0.2712096,3.69155618,-2.4069986,0.01917617,0.1071724
ENSG00000146282,57038,RARS2,-0.2522434,3.8247362,-2.4061924,0.01921471,0.10722172
ENSG00000115233,10213,PSMD14,-0.1750861,6.13763893,-2.4061088,0.01921871,0.10722172
ENSG00000185024,2972,BRF1,-0.3337913,5.25001491,-2.4059579,0.01922594,0.10722172
ENSG00000147669,5440,POLR2K,-0.2398459,5.84580882,-2.4058799,0.01922967,0.10722172
ENSG00000146233,51302,CYP39A1,0.5920651,0.95547405,2.40582834,0.01923214,0.10722172
ENSG00000156097,83873,GPR61,-0.6709768,2.50727542,-2.4057953,0.01923372,0.10722172
ENSG00000101868,5422,POLA1,0.33867898,3.90542545,2.4055409,0.01924591,0.10722172
ENSG00000101306,85366,MYLK2,-1.1494063,-0.0291431,-2.4054201,0.0192517,0.10722172
ENSG00000168566,154007,SNRNP48,0.40152578,3.77214392,2.40528799,0.01925803,0.10722172
ENSG00000076864,5909,RAP1GAP,-0.3124086,7.5233291,-2.4046558,0.01928837,0.10729781
ENSG00000242173,398,ARHGDIG,-0.3621117,6.52581801,-2.4045415,0.01929386,0.10729781
ENSG00000067208,7813,EVI5,0.23402907,4.82647539,2.40449553,0.01929606,0.10729781
ENSG00000174177,348180,CTU2,-0.40521,3.48818988,-2.4041104,0.01931457,0.10733905
ENSG00000100321,9145,SYNGR1,-0.3652421,8.52693276,-2.4040031,0.01931973,0.10733905
ENSG00000116128,607,BCL9,0.18642738,4.65189927,2.40380643,0.01932919,0.10734647
ENSG00000157617,25966,C2CD2,0.24460303,5.71810279,2.40312044,0.01936222,0.1074847
ENSG00000101144,655,BMP7,0.46544129,6.03238466,2.40280994,0.01937718,0.1075226
ENSG00000180353,3059,HCLS1,0.72213762,4.3071314,2.40262576,0.01938606,0.10752672
ENSG00000163513,7048,TGFBR2,0.5800834,5.61015349,2.40153699,0.01943864,0.10775574
ENSG00000001167,4800,NFYA,0.22804685,5.10484528,2.4013366,0.01944833,0.10775574
ENSG00000130921,91574,C12orf65,-0.1869971,4.13721116,-2.4012645,0.01945182,0.10775574
ENSG00000186501,84065,TMEM222,-0.2597613,5.79007012,-2.4007977,0.01947442,0.10783571
ENSG00000136878,10868,USP20,-0.1854018,5.78564989,-2.400246,0.01950115,0.10789738
ENSG00000182195,23641,LDOC1,-0.2846736,5.48432989,-2.4001145,0.01950753,0.10789738
ENSG00000149782,5331,PLCB3,0.45156906,3.71260646,2.4000624,0.01951006,0.10789738
ENSG00000138639,83478,ARHGAP24,0.44822174,3.52533665,2.398965,0.01956335,0.10814233
ENSG00000138834,23162,MAPK8IP3,-0.3708243,7.73066907,-2.3988136,0.01957072,0.10814233
ENSG00000175029,1488,CTBP2,0.21395359,5.43948629,2.39857965,0.0195821,0.10816
ENSG00000130764,57470,LRRC47,-0.2152559,5.91352375,-2.3983749,0.01959207,0.10816128
ENSG00000113319,5924,RASGRF2,-0.5680295,6.41733739,-2.3981401,0.01960351,0.10816128
ENSG00000156162,286148,DPY19L4,0.26101187,5.28245816,2.39807056,0.01960689,0.10816128
ENSG00000126247,826,CAPNS1,-0.1986374,8.13026843,-2.3975522,0.01963217,0.1082555
ENSG00000049541,5982,RFC2,-0.2009345,4.27076071,-2.3967814,0.0196698,0.10839687
ENSG00000127507,30817,ADGRE2,0.77324807,1.00950576,2.39669105,0.01967421,0.10839687
ENSG00000070831,998,CDC42,-0.4951664,4.44816198,-2.3956608,0.01972462,0.10862029
ENSG00000146281,135293,PM20D2,0.33643403,4.02224827,2.39552122,0.01973146,0.10862029
ENSG00000147383,50814,NSDHL,-0.2094866,4.11320813,-2.3953587,0.01973943,0.10862029
ENSG00000183963,6525,SMTN,0.70030107,3.98416229,2.3950803,0.01975308,0.108628
ENSG00000244038,1650,DDOST,-0.1986343,5.80452283,-2.3949948,0.01975727,0.108628
ENSG00000018280,6556,SLC11A1,1.08826531,2.7864084,2.39409955,0.01980124,0.10882443
ENSG00000120875,1846,DUSP4,-0.7682851,2.0901939,-2.3938997,0.01981106,0.10883316
ENSG00000174791,9610,RIN1,-0.3891683,3.29235899,-2.3931545,0.01984774,0.10898934
ENSG00000006695,1352,COX10,-0.2134285,2.96733926,-2.3928275,0.01986386,0.10902718
ENSG00000250722,6414,SELENOP,0.70370673,8.01931386,2.39267983,0.01987114,0.10902718
ENSG00000103056,55512,SMPD3,-0.4141631,3.98577443,-2.3922245,0.0198936,0.10910513
ENSG00000133858,196441,ZFC3H1,0.26301758,5.1056646,2.39202092,0.01990365,0.10911496
ENSG00000014919,1355,COX15,-0.2100795,4.91995257,-2.3907418,0.01996691,0.1093955
ENSG00000005893,3920,LAMP2,0.55453455,8.29354928,2.39056838,0.0199755,0.1093955
ENSG00000183475,140460,ASB7,0.15667432,4.0614032,2.39013897,0.01999679,0.1093955
ENSG00000106628,5425,POLD2,-0.2446063,5.41009195,-2.3901363,0.01999692,0.1093955
ENSG00000198746,63906,GPATCH3,-0.2697002,3.52405731,-2.3900483,0.02000128,0.1093955
ENSG00000165115,55582,KIF27,0.38310651,2.01237463,2.38998331,0.02000451,0.1093955
ENSG00000143157,57645,POGK,0.31557272,6.88316484,2.38971166,0.02001799,0.10942393
ENSG00000187713,94107,TMEM203,-0.1618313,4.98777623,-2.3893042,0.02003822,0.10945788
ENSG00000185933,255022,CALHM1,-0.5498575,1.86949716,-2.389253,0.02004077,0.10945788
ENSG00000089063,29058,TMEM230,-0.1699574,6.77804121,-2.3885971,0.02007338,0.10959069
ENSG00000016402,53832,IL20RA,0.511501,2.85597715,2.38831983,0.02008718,0.10962075
ENSG00000145022,6988,TCTA,-0.240885,5.87857167,-2.3880773,0.02009926,0.10964091
ENSG00000166439,254225,RNF169,0.23090909,4.17552801,2.3877596,0.02011509,0.10964091
ENSG00000149311,472,ATM,0.29692586,5.46008024,2.38773318,0.02011641,0.10964091
ENSG00000185009,26985,AP3M1,0.21566402,5.41037206,2.38757958,0.02012407,0.10964091
ENSG00000111452,283383,ADGRD1,0.51780305,2.29555795,2.38650308,0.02017782,0.10988846
ENSG00000099308,23031,MAST3,-0.261436,7.83497354,-2.3855548,0.02022528,0.11010153
ENSG00000140993,91151,TIGD7,-0.2443788,3.69070752,-2.3849345,0.02025637,0.11022538
ENSG00000092108,23256,SCFD1,-0.1737053,5.35749344,-2.3844179,0.02028231,0.11027305
ENSG00000177464,2828,GPR4,0.95663457,2.88599615,2.38412295,0.02029713,0.11027305
ENSG00000099364,54620,FBXL19,-0.4215761,4.96783082,-2.3837221,0.02031728,0.11027305
ENSG00000171792,83695,RHNO1,-0.2241697,4.11982307,-2.3835828,0.02032429,0.11027305
ENSG00000012660,60481,ELOVL5,0.38262822,6.9828613,2.38330219,0.02033841,0.11027305
ENSG00000159399,3099,HK2,0.78931391,2.89186313,2.38329165,0.02033894,0.11027305
ENSG00000119714,8111,GPR68,-0.6302363,1.33420318,-2.3832696,0.02034005,0.11027305
ENSG00000140497,10066,SCAMP2,0.38713248,4.99896374,2.3832374,0.02034167,0.11027305
ENSG00000172943,23133,PHF8,0.29051552,4.47978214,2.38314255,0.02034645,0.11027305
ENSG00000100897,80344,DCAF11,-0.1639677,6.64212928,-2.3830999,0.0203486,0.11027305
ENSG00000126005,101410538,MMP24OS,-0.2596788,5.76672385,-2.3827844,0.0203645,0.11030817
ENSG00000163938,26354,GNL3,-0.1766036,5.51856856,-2.3825465,0.02037649,0.11030817
ENSG00000055070,26099,SZRD1,0.31461347,6.20950686,2.38233453,0.02038718,0.11030817
ENSG00000127329,5787,PTPRB,0.56906202,5.95044407,2.38230892,0.02038848,0.11030817
ENSG00000170266,2720,GLB1,0.18156921,4.45568295,2.38165335,0.02042158,0.11032085
ENSG00000171928,51030,TVP23B,0.21507662,4.17806445,2.38162878,0.02042282,0.11032085
ENSG00000127418,53834,FGFRL1,0.56114028,5.47123151,2.38161593,0.02042347,0.11032085
ENSG00000000971,3075,CFH,0.84282149,5.52553154,2.38160111,0.02042422,0.11032085
ENSG00000076641,55824,PAG1,0.29459761,4.6604915,2.38135761,0.02043653,0.11034223
ENSG00000126970,55906,ZC4H2,-0.1686607,3.86887963,-2.3811166,0.02044872,0.11036295
ENSG00000161016,6132,RPL8,-0.2638915,8.12278746,-2.3808361,0.02046291,0.11039446
ENSG00000232859,201229,LYRM9,-0.5353802,4.52258673,-2.380397,0.02048516,0.11046475
ENSG00000117154,84966,IGSF21,-0.2960907,5.72727084,-2.3800935,0.02050054,0.11046475
ENSG00000167110,2801,GOLGA2,-0.147648,6.00193186,-2.3800839,0.02050103,0.11046475
ENSG00000103021,29070,CCDC113,-0.378258,4.63838402,-2.3787794,0.02056727,0.1107765
ENSG00000124253,5105,PCK1,1.32593021,1.66412517,2.37775508,0.02061942,0.11098869
ENSG00000109472,1363,CPE,0.33787054,10.5662832,2.37767572,0.02062347,0.11098869
ENSG00000170515,5036,PA2G4,-0.159497,5.80832015,-2.376893,0.0206634,0.11115834
ENSG00000213079,22828,SCAF8,0.20041837,4.64315433,2.37584237,0.02071712,0.11140194
ENSG00000174579,55167,MSL2,0.22749845,4.7915171,2.37546074,0.02073666,0.11146165
ENSG00000254827,5003,SLC22A18AS,-0.7495997,-0.1249947,-2.3745562,0.02078305,0.11166556
ENSG00000129355,1032,CDKN2D,-0.2889564,6.17672652,-2.3739134,0.02081606,0.11175232
ENSG00000111181,6539,SLC6A12,0.52803135,5.43949308,2.37381062,0.02082135,0.11175232
ENSG00000083844,9422,ZNF264,0.21947413,4.78934815,2.37374796,0.02082457,0.11175232
ENSG00000056097,51663,ZFR,0.20862581,7.7796407,2.37341348,0.02084178,0.11176707
ENSG00000173227,91683,SYT12,-0.388963,5.61797155,-2.3733229,0.02084643,0.11176707
ENSG00000143198,4259,MGST3,-0.2403617,7.10849212,-2.3732013,0.0208527,0.11176707
ENSG00000143079,55917,CTTNBP2NL,0.2187032,4.85489219,2.37265616,0.02088078,0.11187221
ENSG00000108684,40,ASIC2,-0.342078,4.31873873,-2.3718805,0.02092079,0.11204116
ENSG00000133935,11161,ERG28,-0.1453196,4.97967291,-2.3713157,0.02094998,0.112152
ENSG00000127993,84060,RBM48,0.35574377,4.22661297,2.37047614,0.02099342,0.11233905
ENSG00000182566,339390,CLEC4G,-0.5853974,0.53260334,-2.3691992,0.02105965,0.11264783
ENSG00000168813,22847,ZNF507,0.23822275,4.64193329,2.36884262,0.02107818,0.11270132
ENSG00000169507,151258,SLC38A11,0.54563987,2.8357392,2.3683863,0.02110192,0.11276186
ENSG00000161638,3678,ITGA5,0.81893482,3.98957566,2.36824117,0.02110947,0.11276186
ENSG00000113966,84100,ARL6,-0.4032868,4.58264588,-2.3681328,0.02111511,0.11276186
ENSG00000036549,26009,ZZZ3,0.20814606,5.4807155,2.36645676,0.02120253,0.11314602
ENSG00000151116,55293,UEVLD,0.23147868,4.61502378,2.36642533,0.02120417,0.11314602
ENSG00000185274,64409,GALNT17,-0.4506632,6.48512248,-2.3652899,0.02126358,0.11329647
ENSG00000139668,115825,WDFY2,0.37976676,4.93790359,2.36504478,0.02127643,0.11329647
ENSG00000178821,339456,TMEM52,-0.6196149,-0.6932871,-2.3650417,0.02127659,0.11329647
ENSG00000225968,392617,ELFN1,-0.5441768,0.98010936,-2.3647594,0.02129139,0.11329647
ENSG00000147889,1029,CDKN2A,0.77295207,-0.21083,2.36474718,0.02129204,0.11329647
ENSG00000186026,342909,ZNF284,0.37324947,1.02259743,2.3647394,0.02129244,0.11329647
ENSG00000170632,83787,ARMC10,-0.1930973,5.53757867,-2.3646313,0.02129811,0.11329647
ENSG00000006015,55049,REX1BD,-0.4837078,3.29212253,-2.3645769,0.02130097,0.11329647
ENSG00000110693,55553,SOX6,0.40260518,4.31368173,2.36367722,0.02134822,0.1135021
ENSG00000169683,201255,LRRC45,-0.3365309,2.60565551,-2.3634256,0.02136145,0.11352676
ENSG00000147459,80005,DOCK5,0.67924607,5.63742057,2.36304139,0.02138168,0.1135699
ENSG00000204619,6992,PPP1R11,-0.1704402,6.07075358,-2.3629448,0.02138676,0.1135699
ENSG00000171115,155038,GIMAP8,0.5405305,3.1306569,2.36261431,0.02140417,0.11361668
ENSG00000188177,376940,ZC3H6,0.1825501,4.73648713,2.3623167,0.02141986,0.1136543
ENSG00000134470,3601,IL15RA,0.59712752,1.54666566,2.36157225,0.02145915,0.1137856
ENSG00000204351,6499,SKIV2L,-0.1853633,5.02641664,-2.3615215,0.02146183,0.1137856
ENSG00000124507,29993,PACSIN1,-0.4056002,8.90868473,-2.3605714,0.02151208,0.11400623
ENSG00000170430,4255,MGMT,-0.3906452,3.46548939,-2.3602194,0.02153071,0.11405926
ENSG00000126218,2159,F10,0.95513989,-0.2195788,2.36002768,0.02154087,0.11406734
ENSG00000101180,11255,HRH3,-0.4039461,3.88592599,-2.3593662,0.02157596,0.11418277
ENSG00000084628,79570,NKAIN1,-0.5791204,3.53296774,-2.3592908,0.02157996,0.11418277
ENSG00000099800,26517,TIMM13,-0.3114842,4.62290875,-2.3590263,0.021594,0.11421135
ENSG00000164924,7534,YWHAZ,-0.3536404,9.66211269,-2.3582859,0.02163336,0.11437373
ENSG00000097046,8317,CDC7,-0.3068921,3.42084439,-2.3578564,0.02165622,0.1144488
ENSG00000184838,51334,PRR16,-0.4966334,0.44285537,-2.3576361,0.02166796,0.11446503
ENSG00000166257,55800,SCN3B,-0.5742395,7.09978795,-2.3573005,0.02168584,0.11451373
ENSG00000177352,64925,CCDC71,-0.3281216,2.75794685,-2.3562343,0.02174276,0.11476841
ENSG00000177485,10009,ZBTB33,0.311699,5.56272804,2.35597408,0.02175667,0.114782
ENSG00000277363,80725,SRCIN1,-0.3483644,6.57608298,-2.3557155,0.0217705,0.114782
ENSG00000118733,118427,OLFM3,-0.6972894,5.21884926,-2.3556987,0.0217714,0.114782
ENSG00000166313,322,APBB1,-0.2342887,8.12283091,-2.3551496,0.0218008,0.11489115
ENSG00000104129,55192,DNAJC17,-0.1824215,3.48875038,-2.3548132,0.02181882,0.1149403
ENSG00000165678,27069,GHITM,-0.249852,8.78391037,-2.3543233,0.0218451,0.11503288
ENSG00000120437,39,ACAT2,-0.2827265,5.54666928,-2.354146,0.02185462,0.11503708
ENSG00000017797,10928,RALBP1,0.18709419,6.62430007,2.35388482,0.02186864,0.11503708
ENSG00000134245,7482,WNT2B,0.35006439,3.3733597,2.35382195,0.02187202,0.11503708
ENSG00000104976,6618,SNAPC2,-0.2987598,3.58633519,-2.3533787,0.02189584,0.11509568
ENSG00000153933,8526,DGKE,-0.3447068,5.10609284,-2.3532906,0.02190059,0.11509568
ENSG00000172794,326624,RAB37,-0.3551833,4.06560341,-2.3529835,0.02191711,0.11513671
ENSG00000115514,10190,TXNDC9,-0.2852896,4.19616267,-2.351999,0.02197015,0.11528146
ENSG00000243667,116143,WDR92,-0.2772269,2.3498806,-2.3518697,0.02197713,0.11528146
ENSG00000084090,56910,STARD7,0.19751915,7.72683715,2.3518297,0.02197929,0.11528146
ENSG00000081041,2920,CXCL2,1.08288123,0.32037356,2.35182463,0.02197956,0.11528146
ENSG00000188229,10383,TUBB4B,-0.2794622,7.76661915,-2.3515725,0.02199317,0.11530707
ENSG00000156804,114907,FBXO32,0.29340896,5.68954275,2.35132535,0.02200652,0.11533127
ENSG00000177875,387856,CCDC184,-0.5891392,4.74373731,-2.3509954,0.02202435,0.11537894
ENSG00000187650,400673,VMAC,0.46369312,0.93755259,2.35061834,0.02204474,0.11544
ENSG00000163382,128240,NAXE,-0.2153867,5.63912636,-2.3503111,0.02206137,0.11546227
ENSG00000198625,4194,MDM4,0.36690221,4.6721242,2.35003663,0.02207623,0.11546227
ENSG00000119397,11064,CNTRL,0.319366,3.31941555,2.34991432,0.02208286,0.11546227
ENSG00000205593,414918,DENND6B,-0.2614915,5.54831659,-2.3498942,0.02208395,0.11546227
ENSG00000163694,54502,RBM47,0.86283169,0.62115613,2.34887854,0.02213905,0.11565926
ENSG00000160932,4061,LY6E,-0.2897062,6.39727993,-2.348877,0.02213914,0.11565926
ENSG00000256294,7768,ZNF225,0.23918562,2.64736258,2.34850942,0.02215911,0.11571783
ENSG00000145861,114898,C1QTNF2,-0.5588508,0.4050684,-2.3480107,0.02218623,0.11581368
ENSG00000163517,79885,HDAC11,-0.3480073,6.87415892,-2.3465022,0.02226845,0.11619697
ENSG00000143178,9095,TBX19,0.6078236,0.10160221,2.34600994,0.02229533,0.11629133
ENSG00000105948,79989,TTC26,0.26942901,2.36155665,2.34567308,0.02231375,0.11634115
ENSG00000152778,24138,IFIT5,0.20296742,5.04302038,2.3455132,0.0223225,0.11634115
ENSG00000107566,10613,ERLIN1,0.21571966,4.30192324,2.34430666,0.02238859,0.11660855
ENSG00000184811,286753,TRARG1,0.80637423,0.32413131,2.34424572,0.02239194,0.11660855
ENSG00000119227,80235,PIGZ,-0.3133953,3.69146193,-2.3440937,0.02240028,0.11660855
ENSG00000196209,284759,SIRPB2,0.74990329,1.10520836,2.34387384,0.02241235,0.11662542
ENSG00000104671,10671,DCTN6,-0.2185346,4.66222311,-2.3435831,0.02242832,0.11666256
ENSG00000065518,4710,NDUFB4,-0.1625793,6.3168866,-2.3432553,0.02244633,0.11671032
ENSG00000131462,7283,TUBG1,-0.2472082,4.76680853,-2.3430851,0.02245569,0.11671307
ENSG00000176371,54993,ZSCAN2,0.30972657,2.1480565,2.34216639,0.02250627,0.11682702
ENSG00000142606,79258,MMEL1,0.91657456,-0.5687713,2.34216485,0.02250636,0.11682702
ENSG00000273540,123624,AGBL1,-0.7943831,0.16408524,-2.3421318,0.02250818,0.11682702
ENSG00000198482,388558,ZNF808,0.36389716,2.05064975,2.3420446,0.02251299,0.11682702
ENSG00000105486,3978,LIG1,-0.3396893,3.21755694,-2.3413614,0.02255068,0.11693188
ENSG00000134186,55119,PRPF38B,0.2980638,5.35899267,2.34135746,0.0225509,0.11693188
ENSG00000164967,138716,RPP25L,-0.2477772,3.88610135,-2.3411024,0.02256498,0.11695901
ENSG00000178537,788,SLC25A20,0.37671553,4.33550306,2.34082661,0.02258022,0.11699211
ENSG00000183888,149563,SRARP,0.54302571,4.11278607,2.34057822,0.02259395,0.11700915
ENSG00000170891,54360,CYTL1,0.90254615,0.68135382,2.3403102,0.02260878,0.11700915
ENSG00000173068,54796,BNC2,1.01891488,0.60710307,2.34028675,0.02261008,0.11700915
ENSG00000100099,89781,HPS4,0.14249227,5.37720019,2.340019,0.0226249,0.11704
ENSG00000121988,84083,ZRANB3,-0.3277838,2.47741946,-2.3394263,0.02265774,0.11713328
ENSG00000177239,11253,MAN1B1,-0.1963756,5.85489539,-2.3392343,0.02266839,0.11713328
ENSG00000184575,11260,XPOT,0.1697087,6.88802098,2.33921372,0.02266953,0.11713328
ENSG00000008735,23542,MAPK8IP2,-0.2871804,7.92177422,-2.3387585,0.02269479,0.11721797
ENSG00000156697,10813,UTP14A,-0.2325526,3.50820391,-2.3382589,0.02272255,0.11728955
ENSG00000164105,8819,SAP30,0.26880244,3.3127406,2.33818949,0.0227264,0.11728955
