gene_name	log2_fold_change	p_value	sample_size	ref_allele	non_ref_allele
HYAL2|ENSG00000068001	0.387421763	0.239230508	31	Control	AD
SYT4|ENSG00000132872	0.274397046	0.4024928	31	Control	AD
NWD2|ENSG00000174145	0.25983884	0.420062666	31	Control	AD
DPY19L2P4|ENSG00000235436	0.021157018	0.94913226	31	Control	AD
PSENEN|ENSG00000205155	-0.023203991	0.89597886	31	Control	AD
HMGN2|ENSG00000198830	0.493292943	0.032235191	31	Control	AD
PLP2|ENSG00000102007	0.530124427	0.094618303	31	Control	AD
UTRN|ENSG00000152818	0.141931088	0.317687956	31	Control	AD
SMIM29|ENSG00000186577	0.362483018	0.176612148	31	Control	AD
FABP5|ENSG00000164687	0.55345987	0.070096412	31	Control	AD
SECTM1|ENSG00000141574	0.492028674	0.138966255	31	Control	AD
SCN9A|ENSG00000169432	-0.248773362	0.389577681	31	Control	AD
H1-2|ENSG00000187837	0.116122579	0.717333171	31	Control	AD
MIR4500HG|ENSG00000228824	0.370746107	0.239848388	31	Control	AD
