gene_name	log2_fold_change	FDR_adjusted_p_value	ref_allele	non_ref_allele	sample_size
ENSG00000132470|ITGB4	0.0982925857237461	0.468646531579969	AD	Control	423
ENSG00000087074|PPP1R15A	0.0104468712911592	0.941008247967737	AD	Control	423
ENSG00000087077|TRIP6	0.199487730447196	0.0024593822210082	AD	Control	423
ENSG00000073670|ADAM11	-0.173983314381543	0.0033234442330576	AD	Control	423
ENSG00000005893|LAMP2	0.213559019615884	0.0022688263786365	AD	Control	423
ENSG00000197208|SLC22A4	-0.0792713756340666	0.0907826402870393	AD	Control	423
ENSG00000087237|CETP	0.0851254558296984	0.380124189613008	AD	Control	423
ENSG00000087250|MT3	0.0598544738858939	0.479890174266979	AD	Control	423
ENSG00000087494|PTHLH	-0.306661061241666	0.0004328928152301	AD	Control	423
ENSG00000087510|TFAP2C	0.253630536777049	0.0040513501912694	AD	Control	423
ENSG00000088002|SULT2B1	0.155064998800517	0.0595611830800014	AD	Control	423
ENSG00000131037|EPS8L1	0.161902838398265	0.101709180128855	AD	Control	423
ENSG00000197183|NOL4L	0.0521192815629834	0.220247051707809	AD	Control	423
ENSG00000088305|DNMT3B	-0.0054950929796233	0.949048705698929	AD	Control	423
ENSG00000088320|REM1	0.204442268605649	0.195418360481437	AD	Control	423
ENSG00000088356|PDRG1	-0.0227244077467364	0.633060723219193	AD	Control	423
ENSG00000088367|EPB41L1	-0.0230246679028556	0.761746131699289	AD	Control	423
ENSG00000088808|PPP1R13B	-0.062976857243545	0.108660799496804	AD	Control	423
ENSG00000166948|TGM6	-0.208032116119356	1.0	AD	Control	423
ENSG00000188559|RALGAPA2	0.0138923024189681	0.839131743293079	AD	Control	423
ENSG00000089009|RPL6	-0.0259779423757249	0.620617329098721	AD	Control	423
ENSG00000089048|ESF1	-0.0138369446234769	0.902555827967557	AD	Control	423
ENSG00000089060|SLC8B1	0.0698914872107739	0.133700592924506	AD	Control	423
ENSG00000089063|TMEM230	-0.0112442897672688	0.863035471858611	AD	Control	423
ENSG00000089127|OAS1	0.101196520352359	0.393338678570207	AD	Control	423
ENSG00000089163|SIRT4	0.116780700028587	0.0270336469766414	AD	Control	423
ENSG00000089195|TRMT6	-0.033148756113026	0.494808507708151	AD	Control	423
ENSG00000249115|HAUS5	0.087698831824513	0.031556403283833	AD	Control	423
ENSG00000010256|UQCRC1	-0.0076278020173793	0.922234714272899	AD	Control	423
ENSG00000089639|GMIP	0.0676888639326269	0.316552324529382	AD	Control	423
ENSG00000089692|LAG3	0.285453586783597	0.0006656264884409	AD	Control	423
ENSG00000089693|MLF2	-0.0116857017312013	0.871051162533176	AD	Control	423
ENSG00000089723|OTUB2	-0.182148610049321	0.0171558471552082	AD	Control	423
ENSG00000090006|LTBP4	0.014149651119507	0.880414983031559	AD	Control	423
ENSG00000090447|TFAP4	-0.012261458407096	0.833268740086589	AD	Control	423
ENSG00000090470|PDCD7	-0.0367447165046384	0.723823956593505	AD	Control	423
ENSG00000090487|SPG21	0.0676399961941894	0.00843516331398	AD	Control	423
ENSG00000090539|CHRD	-0.129110964707065	0.0273600721283035	AD	Control	423
ENSG00000090534|THPO	-0.225418827618712	0.00073812107433	AD	Control	423
ENSG00000090554|FLT3LG	0.250575572077023	0.0001547621214493	AD	Control	423
ENSG00000090581|GNPTG	-0.0225894254502863	0.630103115910728	AD	Control	423
ENSG00000090615|GOLGA3	-0.0222634234055828	0.640838394981668	AD	Control	423
ENSG00000090659|CD209	0.0347488405590354	0.779392777617789	AD	Control	423
ENSG00000090776|EFNB1	0.139837213086736	0.0296611527081879	AD	Control	423
ENSG00000090863|GLG1	0.000372168341408	0.991432769245442	AD	Control	423
ENSG00000090924|PLEKHG2	0.103258779891735	0.181127688062646	AD	Control	423
ENSG00000090932|DLL3	-0.0492180907384936	0.443962273686247	AD	Control	423
ENSG00000090971|NAT14	0.0002810317390262	0.997896457427064	AD	Control	423
ENSG00000157426|AASDH	-0.0078364995861618	0.929244621605313	AD	Control	423
ENSG00000091128|LAMB4	0.0532458657814388	0.753925278880104	AD	Control	423
ENSG00000091140|DLD	-0.106969573286275	0.191324654652075	AD	Control	423
ENSG00000091262|ABCC6	0.0127491345819343	0.927594634023433	AD	Control	423
ENSG00000091317|CMTM6	0.135850589598551	0.0440318028325285	AD	Control	423
ENSG00000091536|MYO15A	-0.0536953674138145	0.231512561743841	AD	Control	423
ENSG00000091583|APOH	0.128374866867477	0.414507767101307	AD	Control	423
ENSG00000091640|SPAG7	-0.034501984162225	0.365481997718783	AD	Control	423
ENSG00000091831|ESR1	-0.111990670672671	0.250646546087818	AD	Control	423
ENSG00000091844|RGS17	-0.0530500495926856	0.528216113198207	AD	Control	423
ENSG00000091947|TMEM101	-0.0476900321345647	0.139797442740087	AD	Control	423
ENSG00000091986|CCDC80	-0.0726812807576623	0.388313979448814	AD	Control	423
ENSG00000092009|CMA1	-0.0640257059809817	1.0	AD	Control	423
ENSG00000092010|PSME1	0.0626747380555586	0.163176959590672	AD	Control	423
ENSG00000092036|HAUS4	0.0779134612486914	0.0981246212281371	AD	Control	423
ENSG00000092067|CEBPE	0.0621960526296022	0.827696379167649	AD	Control	423
ENSG00000092094|OSGEP	-0.0696020534867324	0.169862984797792	AD	Control	423
ENSG00000092096|SLC22A17	-0.191482417589055	0.0040097155549467	AD	Control	423
ENSG00000092140|G2E3	-0.0024188363869597	0.9805962097044	AD	Control	423
ENSG00000092295|TGM1	0.0622813547406696	0.483291588320212	AD	Control	423
ENSG00000092607|TBX15	0.356908534674868	0.0005030958692348	AD	Control	423
ENSG00000092850|TEKT2	0.211350459520042	0.0001222808071558	AD	Control	423
ENSG00000092929|UNC13D	-0.0685200009993424	0.517175806795686	AD	Control	423
ENSG00000093010|COMT	0.0626970823455297	0.205713323183804	AD	Control	423
ENSG00000093217|XYLB	-0.0541837695051689	0.404373256811331	AD	Control	423
ENSG00000094661|OR1I1	0.0058608760573563	0.969533457542233	AD	Control	423
ENSG00000196344|ADH7	0.146047507737345	0.585430741689694	AD	Control	423
ENSG00000187758|ADH1A	-0.485236100546083	0.0185691409195895	AD	Control	423
ENSG00000108244|KRT23	-0.27402190291027	0.205571273833931	AD	Control	423
ENSG00000094804|CDC6	-0.0955105997005154	0.0859715824920885	AD	Control	423
ENSG00000094914|AAAS	0.0120520809619313	0.841339480326988	AD	Control	423
ENSG00000094916|CBX5	0.075224429499139	0.0002962918658089	AD	Control	423
ENSG00000076321|KLHL20	0.0238068773718093	0.619285417120276	AD	Control	423
ENSG00000094963|FMO2	0.211974997590394	0.117786375354312	AD	Control	423
ENSG00000095059|DHPS	0.000977112625594	0.986820990609871	AD	Control	423
ENSG00000167964|RAB26	0.0125178354789498	0.873378579844023	AD	Control	423
ENSG00000119314|PTBP3	-0.0566512870604099	0.278989640504392	AD	Control	423
ENSG00000095261|PSMD5	-0.0172038574761121	0.74704766690817	AD	Control	423
ENSG00000095380|NANS	-0.0731022197875694	0.0892348036182505	AD	Control	423
ENSG00000095539|SEMA4G	0.101271919262577	0.0526976265785804	AD	Control	423
ENSG00000095917|TPSD1	0.274078726834131	0.122124395385598	AD	Control	423
ENSG00000174156|GSTA3	-0.138846976918066	1.0	AD	Control	423
ENSG00000156711|MAPK13	-0.127100479880965	0.0401606100549068	AD	Control	423
ENSG00000096092|TMEM14A	-0.102457389450683	0.162644352919942	AD	Control	423
ENSG00000096150|RPS18	0.0038874067401208	0.964024946228393	AD	Control	423
ENSG00000236011|GPANK1	-0.0779198472766232	0.949294464695611	AD	Control	423
ENSG00000204463|BAG6	-0.0081405199820039	0.967525982394124	AD	Control	423
ENSG00000096171|VARS	-0.0419157116884174	0.588160969956401	AD	Control	423
ENSG00000204314|PRRT1	-0.165169414161197	0.004733397724252	AD	Control	423
ENSG00000204482|LST1	0.207222695002488	0.182018725433349	AD	Control	423
ENSG00000096654|ZNF184	-0.230339599666651	0.0056722222874056	AD	Control	423
ENSG00000035403|VCL	-0.0336530257983679	0.45907035826486	AD	Control	423
ENSG00000096717|SIRT1	0.129536109838991	0.0418852630727254	AD	Control	423
ENSG00000069702|TGFBR3	0.130794668199265	0.0685393102756743	AD	Control	423
ENSG00000099203|TMED1	0.128777118789457	0.0019027215107121	AD	Control	423
ENSG00000099219|ERMP1	0.0786764408923511	0.122483272623601	AD	Control	423
ENSG00000099326|MZF1	-0.0092810529374795	0.891886630568786	AD	Control	423
ENSG00000099330|OCEL1	0.0232060129598528	0.705719323515647	AD	Control	423
ENSG00000099341|PSMD8	-0.122863107666253	0.0008127171146297	AD	Control	423
ENSG00000099365|STX1B	-0.180976456694677	0.0070026634070805	AD	Control	423
ENSG00000099385|BCL7C	0.127321418340403	0.0057082743458805	AD	Control	423
ENSG00000099617|EFNA2	0.0888140659801063	0.440716402926002	AD	Control	423
ENSG00000099624|ATP5F1D	-0.0204868859639341	0.870000666651754	AD	Control	423
ENSG00000099625|CBARP	-0.0161488270162316	0.902883475858858	AD	Control	423
ENSG00000099715|PCDH11Y	-0.280481531016694	0.150298083154006	AD	Control	423
ENSG00000070388|FGF22	-0.0451457851161368	0.61371567517293	AD	Control	423
ENSG00000095932|SMIM24	-0.0963830034141022	0.398253996718899	AD	Control	423
ENSG00000099769|IGFALS	-0.0124171037333701	0.932742298923479	AD	Control	423
ENSG00000099785|MARCH2	0.0095238234770322	0.858492626878233	AD	Control	423
ENSG00000099795|NDUFB7	0.0006746830784312	0.993604093455009	AD	Control	423
ENSG00000099797|TECR	0.0326914533488728	0.504590434658422	AD	Control	423
ENSG00000099800|TIMM13	-0.0206401567320513	0.760851988270998	AD	Control	423
ENSG00000099804|CDC34	0.0115748153030926	0.89078731292787	AD	Control	423
ENSG00000099812|MISP	-0.0424412006899439	0.764571221040453	AD	Control	423
ENSG00000099817|POLR2E	-0.0729437026136112	0.146510943408015	AD	Control	423
ENSG00000099860|GADD45B	0.0426152913636023	0.831562045630763	AD	Control	423
ENSG00000099866|MADCAM1	-0.13471376777764	0.1385436479534	AD	Control	423
ENSG00000188130|MAPK12	-0.0612592158847702	0.295130255869568	AD	Control	423
ENSG00000099937|SERPIND1	-0.0066616790250178	0.957223057920196	AD	Control	423
ENSG00000099940|SNAP29	-0.0081081965462394	0.875467018739387	AD	Control	423
ENSG00000099949|LZTR1	0.0441706374057527	0.156857393168492	AD	Control	423
ENSG00000184436|THAP7	0.005945579448987	0.93764715574805	AD	Control	423
ENSG00000099953|MMP11	0.0877288954968444	0.218317161907857	AD	Control	423
ENSG00000240972|MIF	-0.0740865885326997	0.495516126751198	AD	Control	423
ENSG00000099974|DDTL	0.0490870034474126	0.46549273586799	AD	Control	423
ENSG00000099985|OSM	0.116263031262359	0.585902510824897	AD	Control	423
ENSG00000099992|TBC1D10A	0.0307431667545311	0.657772231375054	AD	Control	423
ENSG00000099995|SF3A1	-0.0246485867037804	0.685871390856833	AD	Control	423
ENSG00000184979|USP18	0.0818676794308173	0.163815939181131	AD	Control	423
ENSG00000099999|RNF215	-0.0522256570771646	0.196286372209429	AD	Control	423
ENSG00000100012|SEC14L3	0.10026385253704	0.441623627301798	AD	Control	423
ENSG00000100028|SNRPD3	-0.0838087867734578	0.0019308872413823	AD	Control	423
ENSG00000100030|MAPK1	-0.0630547653010106	0.249721730632437	AD	Control	423
ENSG00000185339|TCN2	0.0835947472474094	0.31087868176017	AD	Control	423
ENSG00000100053|CRYBB3	0.167183448769204	0.0690663939830239	AD	Control	423
ENSG00000133422|MORC2	0.0468950391381389	0.330458158733697	AD	Control	423
ENSG00000100075|SLC25A1	0.119564136586389	0.0173295681830054	AD	Control	423
ENSG00000100078|PLA2G3	-0.007151999798688	0.982416028909331	AD	Control	423
ENSG00000100079|LGALS2	-0.024127741796773	0.922325826300447	AD	Control	423
ENSG00000241360|PDXP	-0.0255422456900366	0.685361489900004	AD	Control	423
ENSG00000128203|ASPHD2	-0.0342846183897584	0.593304317676504	AD	Control	423
ENSG00000100097|LGALS1	0.0471014576106939	0.421905049182858	AD	Control	423
ENSG00000100100|PIK3IP1	-0.0441715641884122	0.648712607288596	AD	Control	423
ENSG00000100104|SRRD	-0.0162984707211502	0.664481074141992	AD	Control	423
ENSG00000100105|PATZ1	0.0526812751197677	0.207387882665249	AD	Control	423
ENSG00000100122|CRYBB1	-0.0520758491762599	0.66856705617089	AD	Control	423
ENSG00000100124|ANKRD54	-0.034840565621051	0.351598925334979	AD	Control	423
ENSG00000100138|SNU13	-0.108024053157906	0.0518959168162818	AD	Control	423
ENSG00000100139|MICALL1	0.282601683664702	9.48246695363887e-07	AD	Control	423
ENSG00000100162|CENPM	0.125798201570769	0.152622832456849	AD	Control	423
ENSG00000100196|KDELR3	-0.0160860145960682	0.885747588392034	AD	Control	423
ENSG00000100201|DDX17	0.0134576152185793	0.846737037883525	AD	Control	423
ENSG00000100206|DMC1	-0.0075224389551833	0.948611401983682	AD	Control	423
ENSG00000100209|HSCB	0.0338272120826431	0.591697935518142	AD	Control	423
ENSG00000100211|CBY1	0.0151054534205821	0.683784995768475	AD	Control	423
ENSG00000100216|TOMM22	-0.0382579677080515	0.482541878399394	AD	Control	423
ENSG00000100218|RSPH14	0.0702368319550893	0.179303953214955	AD	Control	423
ENSG00000100219|XBP1	-0.0515250228938983	0.569056733161321	AD	Control	423
ENSG00000100220|RTCB	-0.0425176656463414	0.444018667732879	AD	Control	423
ENSG00000100221|JOSD1	-0.0543829815108865	0.178278481034583	AD	Control	423
ENSG00000100226|GTPBP1	0.0113633768111735	0.818382711843104	AD	Control	423
ENSG00000100239|PPP6R2	0.0277880228681589	0.525250217479121	AD	Control	423
ENSG00000100246|DNAL4	-0.0971472608383982	0.0203857767338053	AD	Control	423
ENSG00000100249|C22orf31	-0.283625040124983	0.0821883602649166	AD	Control	423
ENSG00000100253|MIOX	-0.0013924279999134	0.993873410449025	AD	Control	423
ENSG00000100258|LMF2	-0.0007829248386692	0.992370614538354	AD	Control	423
ENSG00000183741|CBX6	-0.0615878080264431	0.236253835170598	AD	Control	423
ENSG00000100263|RHBDD3	0.0027429617190245	0.974090046447581	AD	Control	423
ENSG00000243811|APOBEC3D	0.0507301669873685	0.750190757493203	AD	Control	423
ENSG00000100276|RASL10A	-0.198335179113549	0.0084631575368486	AD	Control	423
ENSG00000100281|HMGXB4	-0.0406046578621303	0.56873345471484	AD	Control	423
ENSG00000100290|BIK	0.0745786262645191	0.620617329098721	AD	Control	423
ENSG00000100292|HMOX1	0.13560508448837	0.334193472370652	AD	Control	423
ENSG00000184117|NIPSNAP1	-0.10430328481619	0.0006357768384676	AD	Control	423
ENSG00000100297|MCM5	0.103995315027355	0.115604241555146	AD	Control	423
ENSG00000100299|ARSA	0.0529104265609445	0.237016791292784	AD	Control	423
ENSG00000100302|RASD2	-0.147393235389119	0.0109955544885195	AD	Control	423
ENSG00000100304|TTLL12	-0.0274594216222746	0.563911515302318	AD	Control	423
ENSG00000100307|CBX7	-0.0493983374432971	0.348709219570307	AD	Control	423
ENSG00000100312|ACR	-0.188866392090326	0.0863054703847604	AD	Control	423
ENSG00000100314|CABP7	0.102829281241869	0.175074714432249	AD	Control	423
ENSG00000100316|RPL3	-0.0200854539154605	0.624070813615814	AD	Control	423
ENSG00000100321|SYNGR1	-0.204150722865775	0.0053131234081403	AD	Control	423
ENSG00000100324|TAB1	0.016393863716237	0.749733688004776	AD	Control	423
ENSG00000100341|PNPLA5	-0.0793505512156067	0.199943423739388	AD	Control	423
ENSG00000100344|PNPLA3	-0.0180251607528918	0.876389288915012	AD	Control	423
ENSG00000100345|MYH9	0.0718446648670337	0.120288650704653	AD	Control	423
ENSG00000100348|TXN2	-0.0132024070631763	0.82045606690694	AD	Control	423
ENSG00000100350|FOXRED2	-0.0242383341534446	0.66119917713736	AD	Control	423
ENSG00000100353|EIF3D	-0.0271829131303515	0.348463332668663	AD	Control	423
ENSG00000239900|ADSL	-0.0344921652532349	0.134918862554637	AD	Control	423
ENSG00000100362|PVALB	0.0639219310664581	0.660593388925041	AD	Control	423
ENSG00000100373|UPK3A	-0.20348213575751	0.266447202429338	AD	Control	423
ENSG00000100376|FAM118A	0.117601572085342	0.239347212762231	AD	Control	423
ENSG00000100380|ST13	0.0250036603341518	0.695032332343447	AD	Control	423
ENSG00000100385|IL2RB	0.0023399288472464	0.989830703702562	AD	Control	423
ENSG00000100387|RBX1	-0.0021017648266345	0.974151827080494	AD	Control	423
ENSG00000100395|L3MBTL2	-0.0105186243663603	0.740840876561037	AD	Control	423
ENSG00000100399|CHADL	0.162848535154557	0.0241266195310209	AD	Control	423
ENSG00000100410|PHF5A	0.0182845099359202	0.632614165421033	AD	Control	423
ENSG00000100412|ACO2	-0.0558579707484808	0.137037429251692	AD	Control	423
ENSG00000100417|PMM1	-0.0859540681991333	0.0600721085255599	AD	Control	423
ENSG00000100422|CERK	0.0183521856252172	0.741980418154932	AD	Control	423
ENSG00000100425|BRD1	-0.0088776876944741	0.854090636372634	AD	Control	423
ENSG00000100426|ZBED4	-0.0324231878408049	0.441094834656164	AD	Control	423
ENSG00000100429|HDAC10	0.0298585068519509	0.66075680544019	AD	Control	423
ENSG00000129465|RIPK3	0.121501999070399	0.257946139322777	AD	Control	423
ENSG00000090060|PAPOLA	0.0360615464166368	0.463070267570987	AD	Control	423
ENSG00000080824|HSP90AA1	-0.0079292961883814	0.945948891247826	AD	Control	423
ENSG00000087303|NID2	0.101652400634627	0.0887739417628771	AD	Control	423
ENSG00000075413|MARK3	-0.0107998530679402	0.730025854148882	AD	Control	423
ENSG00000023608|SNAPC1	-0.0117562906372792	0.856569246263275	AD	Control	423
ENSG00000092201|SUPT16H	-0.0715337382065471	0.0022038439230794	AD	Control	423
ENSG00000100439|ABHD4	0.040625726445331	0.701537144850782	AD	Control	423
ENSG00000100442|FKBP3	-0.072729143222261	0.182345806010333	AD	Control	423
ENSG00000100448|CTSG	-0.115690365563761	1.0	AD	Control	423
ENSG00000100450|GZMH	0.110262678796652	0.719202512265473	AD	Control	423
ENSG00000100453|GZMB	0.385983157395917	0.0174266457160459	AD	Control	423
ENSG00000100462|PRMT5	-0.064728320623633	0.139137238039425	AD	Control	423
ENSG00000100473|COCH	-0.200440756540265	0.0080390706931088	AD	Control	423
ENSG00000100478|AP4S1	-0.105818802993614	0.0015634955658252	AD	Control	423
ENSG00000100479|POLE2	-0.026340661910878	0.777066725049903	AD	Control	423
ENSG00000100485|SOS2	0.126342469023045	0.0107766662308384	AD	Control	423
ENSG00000100490|CDKL1	-0.0172741997775842	0.912970505154229	AD	Control	423
ENSG00000100504|PYGL	0.0830647354082469	0.303711360701421	AD	Control	423
ENSG00000256075|AC008033.1	0.0753579364082098	1.0	AD	Control	423
ENSG00000100522|GNPNAT1	-0.01042765902059	0.868251686980643	AD	Control	423
ENSG00000100526|CDKN3	-0.152440343869112	0.0376561786781495	AD	Control	423
ENSG00000100528|CNIH1	-0.069109603162252	0.364665154305427	AD	Control	423
ENSG00000100532|CGRRF1	0.0516973250981658	0.38011496331925	AD	Control	423
ENSG00000100554|ATP6V1D	-0.122347841079945	0.0078223427848098	AD	Control	423
ENSG00000100557|CCDC198	0.0491466152405741	0.772852245612827	AD	Control	423
ENSG00000100558|PLEK2	0.0758040833395314	0.727825194716405	AD	Control	423
ENSG00000100565|LRRC74A	0.0635395606066082	0.827398219704397	AD	Control	423
ENSG00000100564|PIGH	-0.0467622870885352	0.0832558409858451	AD	Control	423
ENSG00000100567|PSMA3	-0.0407728320252385	0.168540394152196	AD	Control	423
ENSG00000100568|VTI1B	-0.0181016404079848	0.619285417120276	AD	Control	423
ENSG00000100575|TIMM9	-0.0451678593666357	0.33430055695326	AD	Control	423
ENSG00000100577|GSTZ1	-0.0540907709693573	0.53060064708394	AD	Control	423
ENSG00000100580|TMED8	-0.0368111371651823	0.335136699613174	AD	Control	423
ENSG00000100583|SAMD15	-0.129309582269093	0.0346871500157942	AD	Control	423
ENSG00000100591|AHSA1	0.0228405755916668	0.77922712592015	AD	Control	423
ENSG00000100593|ISM2	-0.199461323275306	0.067831253621915	AD	Control	423
ENSG00000100596|SPTLC2	0.0606723824139881	0.0574465565968891	AD	Control	423
ENSG00000100599|RIN3	0.122388719151651	0.0723136207874158	AD	Control	423
ENSG00000100601|ALKBH1	-0.0344252587078187	0.519508780455398	AD	Control	423
ENSG00000100604|CHGA	-0.0156173336232121	0.915577494803877	AD	Control	423
ENSG00000100612|DHRS7	-0.0700988145875989	0.113153691358052	AD	Control	423
ENSG00000100625|SIX4	0.0693271657676119	0.451297452607188	AD	Control	423
ENSG00000100629|CEP128	0.078141123680189	0.242831215599325	AD	Control	423
ENSG00000100632|ERH	-0.0377410003778862	0.390801888192303	AD	Control	423
ENSG00000100652|SLC10A1	-0.0460085157241251	0.786669749578057	AD	Control	423
ENSG00000100664|EIF5	0.0232423094528235	0.800279015574064	AD	Control	423
ENSG00000100678|SLC8A3	-0.107583423534833	0.0441672577622654	AD	Control	423
ENSG00000100711|ZFYVE21	-0.0040461780279996	0.949048705698929	AD	Control	423
