MarkerName	Allele1	Allele2	Weight	Zscore	P-value	Direction
KCNQ1-AS1|ENSG00000229414	ad	control	62.00	0.659	0.5102	?????++?
RGL2|ENSG00000237441	ad	control	279.00	-2.982	0.002865	-----++-
NAP1L4P2|ENSG00000224816	ad	control	62.00	0.039	0.9693	?????+-?
KANTR|ENSG00000232593	ad	control	279.00	1.717	0.08604	+++++---
LINC01301|ENSG00000251396	ad	control	173.00	-1.100	0.2715	+----+-?
MYADML|ENSG00000239649	ad	control	31.00	-0.067	0.9468	?????-??
EAPP|ENSG00000129518	ad	control	279.00	3.293	0.0009928	+++++--+
PXDN|ENSG00000130508	ad	control	279.00	-1.226	0.2202	---++---
ATG4C|ENSG00000125703	ad	control	279.00	0.727	0.4674	---+-++-
ZNF528|ENSG00000167555	ad	control	173.00	1.147	0.2513	----+++?
VMP1|ENSG00000062716	ad	control	279.00	0.482	0.6301	+++++--+
ABR|ENSG00000159842	ad	control	279.00	-1.103	0.2701	----++--
CTXN1|ENSG00000178531	ad	control	279.00	1.450	0.1471	+++++---
LINC03033|ENSG00000232774	ad	control	62.00	0.454	0.65	?????++?
PDS5A|ENSG00000121892	ad	control	279.00	-1.125	0.2608	-----++-
LSR|ENSG00000105699	ad	control	279.00	-1.407	0.1594	----+++-
RBM38|ENSG00000132819	ad	control	173.00	-4.178	2.947e-05	-------?
GGT7|ENSG00000131067	ad	control	279.00	1.086	0.2777	+++++--+
VKORC1L1|ENSG00000196715	ad	control	279.00	1.463	0.1435	++++-+++
FBLIM1|ENSG00000162458	ad	control	279.00	-1.878	0.06032	+----+-+
SCARA3|ENSG00000168077	ad	control	279.00	-1.743	0.08141	+-------
PDCD6IP-DT|ENSG00000271643	ad	control	168.00	0.186	0.8524	?????-++
MLLT1|ENSG00000130382	ad	control	279.00	-2.320	0.02037	----+++-
MAGEE1|ENSG00000198934	ad	control	173.00	2.092	0.03642	+++++--?
STEAP4|ENSG00000127954	ad	control	173.00	-4.027	5.648e-05	-------?
SIDT1-AS1|ENSG00000239453	ad	control	106.00	1.279	0.201	???????+
TMED10P2|ENSG00000239405	ad	control	62.00	0.081	0.9358	?????+-?
OXR1-AS1|ENSG00000253582	ad	control	168.00	1.100	0.2715	?????+++
LOC101928797|ENSG00000233569	ad	control	62.00	-0.386	0.6995	?????+-?
DAP3|ENSG00000132676	ad	control	173.00	4.686	2.786e-06	+++++++?
CLK3|ENSG00000179335	ad	control	279.00	-2.258	0.02396	-----++-
RAD51|ENSG00000051180	ad	control	62.00	0.072	0.9426	?????+-?
LOC100421028|ENSG00000264050	ad	control	168.00	2.157	0.03099	?????+++
GZMA|ENSG00000145649	ad	control	62.00	0.818	0.4135	?????-+?
DAGLA|ENSG00000134780	ad	control	279.00	-0.434	0.6642	+++++---
MSS51|ENSG00000166343	ad	control	279.00	0.959	0.3376	-+--++++
FAM201A|ENSG00000204860	ad	control	207.00	1.746	0.08074	????+++-
TIMM8BP2|ENSG00000224908	ad	control	62.00	-0.657	0.511	?????--?
CEBPA|ENSG00000245848	ad	control	173.00	-4.508	6.558e-06	-----++?
AGK-DT|ENSG00000261570	ad	control	168.00	0.617	0.5372	?????-++
TMEM38B|ENSG00000095209	ad	control	279.00	-2.017	0.04368	-----+-+
HECW2|ENSG00000138411	ad	control	279.00	3.959	7.541e-05	++++++++
LINC02477|ENSG00000249425	ad	control	31.00	-0.067	0.9468	?????-??
MIPEP|ENSG00000027001	ad	control	279.00	-0.212	0.8322	+-+----+
PCDHA7|ENSG00000204963	ad	control	173.00	2.077	0.03776	+++++-+?
LINC02800|ENSG00000230023	ad	control	62.00	0.005	0.9963	?????+-?
RNF223|ENSG00000237330	ad	control	31.00	-0.011	0.9916	??????-?
LOC100289473|ENSG00000293374	ad	control	106.00	-0.013	0.99	???????-
C1orf56|ENSG00000143443	ad	control	279.00	-2.324	0.02014	------+-
NORAD|ENSG00000260032	ad	control	279.00	3.982	6.82e-05	++++++++
LOC101929552|ENSG00000263063	ad	control	62.00	0.598	0.55	?????++?
SF3B4|ENSG00000143368	ad	control	279.00	0.836	0.4032	++++--+-
ROGDI|ENSG00000067836	ad	control	279.00	2.012	0.04424	+++++++-
C3AR1|ENSG00000171860	ad	control	279.00	-3.210	0.001326	++------
ADORA2BP1|ENSG00000236136	ad	control	62.00	-0.165	0.8688	?????-+?
LRRC37A9P|ENSG00000271013	ad	control	62.00	0.253	0.8004	?????++?
C1orf216|ENSG00000142686	ad	control	279.00	3.130	0.001746	++++++--
PLXNB1|ENSG00000164050	ad	control	279.00	-4.195	2.729e-05	-----++-
RUFY3|ENSG00000018189	ad	control	173.00	4.050	5.13e-05	+++++++?
MT2P1|ENSG00000162840	ad	control	62.00	0.250	0.8024	?????-+?
WDR24|ENSG00000127580	ad	control	279.00	-3.530	0.000416	--------
LAMTOR3|ENSG00000109270	ad	control	279.00	1.811	0.0702	++++---+
CCDC86-AS1|ENSG00000256813	ad	control	137.00	-0.724	0.4688	??????+-
LOC100887080|ENSG00000283399	ad	control	106.00	0.132	0.895	???????+
INTS4P2|ENSG00000273024	ad	control	207.00	1.058	0.2901	????+-++
FBL|ENSG00000280548	ad	control	279.00	-0.695	0.4872	-----++-
TNK2|ENSG00000061938	ad	control	173.00	-1.224	0.2209	----+++?
HSD17B7P2|ENSG00000099251	ad	control	101.00	-1.509	0.1312	????---?
TACO1|ENSG00000136463	ad	control	279.00	-1.524	0.1275	-++-----
TBC1D8B|ENSG00000133138	ad	control	279.00	-1.136	0.2561	-----++-
ERI3-IT1|ENSG00000233602	ad	control	168.00	0.261	0.7941	?????+-+
RPL36AP46|ENSG00000224011	ad	control	31.00	-0.009	0.9925	??????-?
RGS2|ENSG00000116741	ad	control	111.00	-0.278	0.7808	-+--+???
TOMM20P2|ENSG00000255987	ad	control	31.00	0.621	0.5343	??????+?
MYL11|ENSG00000180209	ad	control	62.00	-0.753	0.4517	?????+-?
GRWD1|ENSG00000105447	ad	control	279.00	-0.561	0.5751	+---+-+-
OOSP3|ENSG00000285231	ad	control	62.00	0.017	0.9863	?????+-?
GYS2|ENSG00000111713	ad	control	240.00	-0.850	0.3954	----?+++
ZMYND11|ENSG00000015171	ad	control	279.00	0.652	0.5143	-----+++
HMGN1P4|ENSG00000224040	ad	control	31.00	0.350	0.7267	??????+?
MIR6859-2|ENSG00000273874	ad	control	62.00	0.293	0.7694	?????++?
PRKRA|ENSG00000180228	ad	control	279.00	0.806	0.4204	+++++--+
RPL6|ENSG00000089009	ad	control	279.00	-0.409	0.6824	-----+++
TRIM52|ENSG00000183718	ad	control	279.00	-1.133	0.2573	----+-+-
VPS51|ENSG00000149823	ad	control	279.00	2.476	0.01329	-++++++-
CENPU|ENSG00000151725	ad	control	62.00	-0.030	0.9757	?????-+?
UBXN8|ENSG00000104691	ad	control	279.00	-0.913	0.3613	-+---+-+
TELO2|ENSG00000100726	ad	control	279.00	-1.700	0.08906	--+---+-
BCL2|ENSG00000171791	ad	control	279.00	-1.730	0.08356	-----+++
LOC100422614|ENSG00000253283	ad	control	31.00	-0.094	0.9249	??????-?
CEACAM21|ENSG00000278565	ad	control	62.00	-1.340	0.1802	?????--?
CXXC4-AS1|ENSG00000245384	ad	control	168.00	-0.695	0.4871	?????--+
APBA3|ENSG00000011132	ad	control	279.00	-3.129	0.001755	-----++-
ASCC3|ENSG00000112249	ad	control	279.00	-0.781	0.4347	-----+-+
CORO1A-AS1|ENSG00000261416	ad	control	168.00	-1.823	0.06827	?????---
ZNF140|ENSG00000196387	ad	control	279.00	1.601	0.1093	++++++++
ODAPH|ENSG00000174792	ad	control	168.00	0.757	0.449	?????++-
LINC02210-CRHR1|ENSG00000263715	ad	control	168.00	-1.132	0.2577	?????---
LINC02210|ENSG00000290467	ad	control	207.00	1.694	0.0903	????+++-
SNORD116-1|ENSG00000207063	ad	control	62.00	0.173	0.8624	?????++?
NANOGNBP3|ENSG00000270813	ad	control	62.00	-0.064	0.9488	?????+-?
MROCKI|ENSG00000227502	ad	control	134.00	0.168	0.8669	++-+?-+?
PPM1J-DT|ENSG00000261595	ad	control	168.00	-0.099	0.9209	?????---
PNLIPRP2|ENSG00000266200	ad	control	62.00	0.189	0.8501	?????+-?
TMEM86B|ENSG00000180089	ad	control	279.00	-2.617	0.008866	----+---
ASCL5|ENSG00000232237	ad	control	173.00	-3.028	0.002463	----+--?
H2BC26|ENSG00000285449	ad	control	279.00	-0.309	0.757	---++---
NDUFAF3|ENSG00000178057	ad	control	279.00	1.564	0.1178	+++++---
NDUFAF7|ENSG00000003509	ad	control	279.00	1.419	0.1558	+++++--+
TCTN2|ENSG00000168778	ad	control	279.00	-0.255	0.7987	++++---+
ERH|ENSG00000100632	ad	control	279.00	1.005	0.3147	+++++--+
APC|ENSG00000134982	ad	control	173.00	3.342	0.0008322	++++++-?
QTRT2|ENSG00000151576	ad	control	279.00	-0.523	0.6011	----+++-
CASC15|ENSG00000272168	ad	control	173.00	3.353	0.0007981	+++++++?
OR4A46P|ENSG00000255304	ad	control	31.00	0.554	0.5795	??????+?
HSD17B3|ENSG00000130948	ad	control	134.00	-1.407	0.1593	----?++?
RAB15|ENSG00000139998	ad	control	173.00	0.053	0.9578	+++++--?
LINC01106|ENSG00000175772	ad	control	279.00	1.434	0.1515	+++++--+
COPG2|ENSG00000158623	ad	control	173.00	4.704	2.55e-06	+++++++?
CDH18|ENSG00000145526	ad	control	279.00	0.381	0.7029	+++++---
DYM|ENSG00000141627	ad	control	173.00	-1.106	0.2688	-----++?
CRYBB2|ENSG00000244752	ad	control	62.00	-0.792	0.4281	?????--?
TTC39A-AS1|ENSG00000261664	ad	control	168.00	-0.191	0.8484	?????++-
LOC124900476|ENSG00000280623	ad	control	62.00	0.917	0.3592	?????-+?
LRRTM1|ENSG00000162951	ad	control	279.00	-0.022	0.9826	+++++---
NR0B1|ENSG00000169297	ad	control	62.00	-1.575	0.1152	?????--?
RCBTB1|ENSG00000136144	ad	control	279.00	1.152	0.2492	----++++
LINC01951|ENSG00000204754	ad	control	62.00	0.961	0.3365	?????++?
CROCCP1|ENSG00000225769	ad	control	62.00	-0.218	0.8271	?????+-?
CARNMT1|ENSG00000156017	ad	control	279.00	-0.469	0.6391	++++---+
PTEN|ENSG00000171862	ad	control	279.00	0.071	0.943	++----++
C1orf53|ENSG00000203724	ad	control	62.00	-2.596	0.00942	?????--?
PRCP|ENSG00000137509	ad	control	279.00	-1.764	0.07776	---+---+
SRGAP1|ENSG00000196935	ad	control	279.00	-2.801	0.005096	-----++-
MIR570|ENSG00000207650	ad	control	62.00	0.844	0.3988	?????-+?
SIRPG-AS1|ENSG00000237914	ad	control	137.00	0.346	0.7296	??????++
ABCA4|ENSG00000198691	ad	control	173.00	-2.086	0.03697	--++---?
RACK1P1|ENSG00000249921	ad	control	31.00	0.216	0.829	??????+?
PGM2|ENSG00000169299	ad	control	279.00	-1.733	0.08307	++-----+
ALKBH3|ENSG00000166199	ad	control	173.00	2.616	0.008903	+++++--?
MTCH2|ENSG00000285121	ad	control	279.00	2.061	0.03926	+++++--+
LRP4|ENSG00000134569	ad	control	279.00	-1.947	0.05154	-----++-
NOS2P2|ENSG00000167494	ad	control	62.00	0.135	0.893	?????++?
PACS2|ENSG00000179364	ad	control	279.00	-0.556	0.5781	----+++-
TMEM9|ENSG00000116857	ad	control	279.00	-0.823	0.4108	++++----
ABHD12B|ENSG00000131969	ad	control	279.00	1.248	0.212	++-+-++-
LOC101928847|ENSG00000247416	ad	control	168.00	0.189	0.8505	?????--+
RAB11FIP2|ENSG00000107560	ad	control	279.00	1.822	0.06839	+++++--+
SNORD22|ENSG00000277194	ad	control	106.00	0.353	0.724	???????+
PIGK|ENSG00000142892	ad	control	279.00	1.942	0.05215	++++---+
TNFRSF9|ENSG00000049249	ad	control	62.00	0.096	0.9236	?????+-?
RPS6P9|ENSG00000239344	ad	control	168.00	0.068	0.9462	?????--+
ADNP-AS1|ENSG00000259456	ad	control	168.00	1.764	0.07775	?????+++
HOXB-AS1|ENSG00000230148	ad	control	62.00	0.142	0.8869	?????++?
ZNF551|ENSG00000204519	ad	control	279.00	-1.736	0.08255	--+-+---
MIR1302-9HG|ENSG00000227518	ad	control	70.00	-0.283	0.7773	????-?+?
LOC339059|ENSG00000182376	ad	control	62.00	-1.001	0.3166	?????--?
MIR631|ENSG00000284343	ad	control	62.00	-0.330	0.7414	?????--?
SCNN1B|ENSG00000168447	ad	control	62.00	-0.557	0.5775	?????--?
RABGAP1L-AS1|ENSG00000229531	ad	control	31.00	-0.067	0.9468	?????-??
FIS1|ENSG00000214253	ad	control	279.00	2.628	0.008598	+++++++-
PIGV|ENSG00000060642	ad	control	279.00	-0.670	0.5028	-----+++
ZNF804A|ENSG00000170396	ad	control	279.00	0.711	0.4773	+++++--+
CPB2-AS1|ENSG00000235903	ad	control	207.00	2.256	0.02406	????+++-
LINC02281|ENSG00000257748	ad	control	31.00	-0.033	0.9736	??????-?
NPC2|ENSG00000119655	ad	control	279.00	-2.561	0.01044	-----+--
RPH3AL-AS2|ENSG00000262294	ad	control	137.00	-0.037	0.9702	??????--
RETREG2|ENSG00000144567	ad	control	279.00	0.442	0.6582	++++----
HMGN3|ENSG00000118418	ad	control	173.00	-1.014	0.3104	--++---?
HSP90B3P|ENSG00000203914	ad	control	31.00	0.060	0.9518	?????+??
OSBPL8|ENSG00000091039	ad	control	279.00	1.821	0.06853	++++---+
RALYL|ENSG00000184672	ad	control	279.00	1.831	0.06709	+++++--+
ZBED2|ENSG00000177494	ad	control	31.00	-0.009	0.9925	??????-?
CTNND1|ENSG00000198561	ad	control	173.00	-0.195	0.8458	-----++?
ODAD4|ENSG00000204815	ad	control	173.00	-0.815	0.4153	----+-+?
PSEN2|ENSG00000143801	ad	control	279.00	-0.310	0.7562	++--+--+
LOC105376805|ENSG00000238142	ad	control	240.00	-3.219	0.001285	----?--+
DNAJC25-GNG10|ENSG00000244115	ad	control	145.00	0.423	0.6719	????+??+
SYNJ2BP|ENSG00000213463	ad	control	173.00	0.615	0.5385	-----++?
GK3|ENSG00000229894	ad	control	248.00	-1.712	0.08698	----+-?-
SPACA6-AS1|ENSG00000269959	ad	control	134.00	-3.426	0.0006123	----?++?
ASIC4|ENSG00000072182	ad	control	173.00	-3.396	0.0006833	----+--?
LOC124907763|ENSG00000226087	ad	control	62.00	-0.657	0.5111	?????--?
PKDREJ|ENSG00000130943	ad	control	173.00	-0.415	0.6785	-+--+++?
H1-12P|ENSG00000216331	ad	control	62.00	-0.885	0.3761	?????--?
BRCA1|ENSG00000012048	ad	control	279.00	-1.402	0.1609	-----++-
RTL8C|ENSG00000134590	ad	control	279.00	1.462	0.1437	+++++---
RNA5SP382|ENSG00000200225	ad	control	31.00	-0.159	0.8737	??????-?
MIR548AG2|ENSG00000265617	ad	control	31.00	0.440	0.6597	??????+?
CD79A|ENSG00000105369	ad	control	62.00	0.769	0.442	?????-+?
RBX1P2|ENSG00000251050	ad	control	62.00	-0.025	0.9803	?????+-?
IL17REL|ENSG00000188263	ad	control	62.00	-0.388	0.6983	?????--?
ABHD17AP6|ENSG00000226981	ad	control	62.00	0.185	0.8529	?????-+?
CDC45|ENSG00000093009	ad	control	134.00	-3.866	0.0001107	----?--?
DHPS|ENSG00000095059	ad	control	173.00	1.360	0.1739	-+-++++?
RN7SL47P|ENSG00000244710	ad	control	31.00	-0.085	0.9326	??????-?
RAN|ENSG00000132341	ad	control	279.00	1.876	0.06063	++++---+
C8orf76|ENSG00000189376	ad	control	279.00	-0.393	0.6944	++++--+-
GRID2|ENSG00000152208	ad	control	173.00	-1.134	0.2569	-++++--?
RSC1A1|ENSG00000215695	ad	control	145.00	0.258	0.7962	????+??-
FAF1-AS1|ENSG00000225767	ad	control	106.00	0.300	0.764	???????+
LGR5|ENSG00000139292	ad	control	279.00	0.405	0.6855	----+++-
BCHE|ENSG00000114200	ad	control	279.00	0.151	0.8799	----++--
LINC01216|ENSG00000250223	ad	control	31.00	0.021	0.9831	??????+?
ZNF462|ENSG00000148143	ad	control	279.00	-0.977	0.3286	----+++-
LINC02795|ENSG00000285210	ad	control	134.00	0.300	0.7641	-+++?--?
LINC01460|ENSG00000205334	ad	control	62.00	-0.814	0.4159	?????--?
SNORA65|ENSG00000201302	ad	control	168.00	-0.357	0.721	?????-+-
KCTD1|ENSG00000134504	ad	control	279.00	0.643	0.5202	+++++--+
HNRNPH1P1|ENSG00000220305	ad	control	62.00	0.586	0.558	?????++?
KDM5A|ENSG00000073614	ad	control	279.00	-0.104	0.9175	-----+++
GRPR|ENSG00000126010	ad	control	62.00	-0.327	0.7436	?????--?
RPL31P37|ENSG00000213302	ad	control	62.00	0.213	0.8313	?????++?
RNU6-171P|ENSG00000207082	ad	control	31.00	0.021	0.9831	??????+?
NFATC1|ENSG00000131196	ad	control	279.00	-3.237	0.00121	--------
RNU6-181P|ENSG00000200095	ad	control	62.00	-0.318	0.7507	?????--?
SPIRE2|ENSG00000204991	ad	control	279.00	-0.197	0.8438	-++-+---
FADS3|ENSG00000221968	ad	control	173.00	-3.077	0.002092	----+--?
SLC49A4|ENSG00000138463	ad	control	279.00	0.287	0.7741	++++---+
KIZ|ENSG00000088970	ad	control	173.00	2.039	0.04146	-++-+++?
CLEC4A|ENSG00000111729	ad	control	62.00	0.543	0.5871	?????++?
ATF6|ENSG00000118217	ad	control	173.00	-1.229	0.2189	+--+---?
GOLGA2P8|ENSG00000214433	ad	control	168.00	1.011	0.3119	?????+++
ITGB1|ENSG00000150093	ad	control	173.00	-1.788	0.07376	-----++?
IL33|ENSG00000137033	ad	control	279.00	0.645	0.5187	++++---+
MAPK3|ENSG00000102882	ad	control	279.00	-0.461	0.6447	----+++-
NIPSNAP1|ENSG00000184117	ad	control	279.00	3.803	0.0001432	+++++--+
CREBRF|ENSG00000164463	ad	control	279.00	-1.169	0.2423	-----+++
GPR143|ENSG00000101850	ad	control	279.00	-0.514	0.6076	++++---+
CPVL-AS1|ENSG00000229452	ad	control	31.00	-0.129	0.8976	??????-?
SLC16A9|ENSG00000165449	ad	control	279.00	-2.347	0.01894	-----+++
PDE4B|ENSG00000184588	ad	control	173.00	1.292	0.1965	+++++--?
SNORD115-37|ENSG00000200638	ad	control	31.00	-0.042	0.9669	??????-?
SMPDL3A|ENSG00000172594	ad	control	279.00	-0.050	0.9603	-+++---+
FTH1P8|ENSG00000219507	ad	control	62.00	0.981	0.3266	?????++?
AGGF1P2|ENSG00000233435	ad	control	62.00	-0.511	0.6093	?????--?
AMN|ENSG00000166126	ad	control	62.00	-0.082	0.9347	?????-+?
TMEM132E|ENSG00000181291	ad	control	173.00	-4.100	4.132e-05	---++--?
GPR37L1|ENSG00000170075	ad	control	279.00	-2.116	0.03434	+-------
HIGD1AP15|ENSG00000237005	ad	control	31.00	0.006	0.9949	??????+?
VNN2|ENSG00000112303	ad	control	101.00	-0.631	0.5281	????--+?
CFAP45|ENSG00000213085	ad	control	168.00	1.197	0.2312	?????+++
TGIF2P1|ENSG00000225401	ad	control	137.00	-0.707	0.4796	??????+-
PGM5|ENSG00000154330	ad	control	173.00	-2.154	0.03127	-----++?
PTPMT1|ENSG00000110536	ad	control	279.00	0.329	0.7423	++++---+
ECI1|ENSG00000167969	ad	control	173.00	-2.297	0.02159	-----++?
CCDC85B|ENSG00000175602	ad	control	279.00	-0.245	0.8065	----+---
TRAF7|ENSG00000131653	ad	control	279.00	-3.425	0.0006152	--------
LINC02245|ENSG00000237638	ad	control	62.00	0.604	0.5458	?????-+?
SNX9-AS1|ENSG00000236324	ad	control	106.00	0.045	0.964	???????+
IQSEC1|ENSG00000144711	ad	control	279.00	1.717	0.08595	+++-+---
VPS16|ENSG00000215305	ad	control	279.00	1.997	0.04587	+++++--+
BICD2|ENSG00000185963	ad	control	279.00	-1.775	0.07595	----+---
MIR6858|ENSG00000276350	ad	control	31.00	-0.155	0.8766	??????-?
EXOSC2|ENSG00000130713	ad	control	279.00	-1.333	0.1825	-+++----
EXOSC6|ENSG00000223496	ad	control	279.00	1.508	0.1315	+++++---
STK24-AS1|ENSG00000224418	ad	control	168.00	-0.052	0.9588	?????-+-
RN7SKP56|ENSG00000222445	ad	control	31.00	0.006	0.9949	??????+?
C22orf46P|ENSG00000184208	ad	control	173.00	-0.427	0.6697	----+++?
C11orf65|ENSG00000166323	ad	control	279.00	-0.728	0.4668	----+--+
JDP2-AS1|ENSG00000259319	ad	control	207.00	-0.342	0.7325	????+---
RN7SL795P|ENSG00000239748	ad	control	31.00	0.400	0.6895	?????+??
SERPINH1|ENSG00000149257	ad	control	279.00	-3.924	8.727e-05	--------
NEDD8P1|ENSG00000226970	ad	control	62.00	-0.174	0.8623	?????--?
TMEM161A|ENSG00000064545	ad	control	279.00	-3.421	0.0006245	--------
GYPB|ENSG00000250361	ad	control	134.00	1.924	0.0544	+-++?++?
FREM2-AS1|ENSG00000225350	ad	control	106.00	0.634	0.526	???????+
NDUFS1|ENSG00000023228	ad	control	279.00	2.493	0.01266	+++++--+
DBF4B|ENSG00000161692	ad	control	279.00	1.243	0.2139	++-++++-
EFCAB10-AS1|ENSG00000272604	ad	control	101.00	-1.136	0.256	????---?
DNLZ|ENSG00000213221	ad	control	279.00	-3.313	0.0009224	-----++-
COPZ2|ENSG00000005243	ad	control	279.00	0.547	0.5842	+--+-++-
MTMR7|ENSG00000003987	ad	control	279.00	2.216	0.02667	+++++--+
FOXN3P2|ENSG00000226753	ad	control	31.00	0.142	0.8871	??????+?
HIKESHIP2|ENSG00000267544	ad	control	62.00	-0.001	0.9995	?????-+?
MANBAL|ENSG00000101363	ad	control	279.00	0.890	0.3733	+++++--+
ZNF618|ENSG00000157657	ad	control	279.00	-3.766	0.0001659	-----++-
C2orf69|ENSG00000178074	ad	control	279.00	2.443	0.01458	+++++--+
GCN1|ENSG00000089154	ad	control	279.00	-1.433	0.1519	-----+++
LINC01179|ENSG00000249500	ad	control	62.00	-0.198	0.8429	?????--?
LOC105371597|ENSG00000264956	ad	control	62.00	-0.479	0.6317	?????--?
SYBU|ENSG00000147642	ad	control	173.00	2.072	0.03825	+++++--?
FHOD3|ENSG00000134775	ad	control	173.00	1.884	0.05951	+++++--?
AZGP1|ENSG00000160862	ad	control	279.00	-2.659	0.007847	-----++-
CCR6|ENSG00000112486	ad	control	106.00	0.282	0.778	???????+
POMT1|ENSG00000130714	ad	control	279.00	-2.133	0.03295	+-+-----
SLITRK4|ENSG00000179542	ad	control	279.00	-0.032	0.9748	+++++--+
SH3BGRL|ENSG00000131171	ad	control	279.00	1.471	0.1414	++++---+
GNA15|ENSG00000060558	ad	control	173.00	-1.732	0.08332	++-+---?
PLEKHG7|ENSG00000187510	ad	control	31.00	-0.009	0.9932	??????-?
CTNND2|ENSG00000169862	ad	control	279.00	0.195	0.8454	----+++-
SPTBN1-AS2|ENSG00000238018	ad	control	168.00	-0.461	0.6447	?????-+-
NXPH3|ENSG00000182575	ad	control	279.00	-0.822	0.4113	--+-+---
ALYREF|ENSG00000183684	ad	control	279.00	1.576	0.1151	+++++---
LINC01615|ENSG00000223485	ad	control	62.00	0.523	0.6008	?????-+?
H2BC6|ENSG00000274290	ad	control	173.00	-1.847	0.06469	----+++?
CREBZF|ENSG00000137504	ad	control	279.00	1.265	0.2059	----++++
RNASE7|ENSG00000165799	ad	control	137.00	-0.017	0.9867	??????-+
EMP1|ENSG00000134531	ad	control	279.00	-1.486	0.1374	-------+
LINC01492|ENSG00000225564	ad	control	106.00	-0.252	0.801	???????-
PIK3C2G|ENSG00000139144	ad	control	62.00	-0.707	0.4799	?????--?
FARS2-AS1|ENSG00000269985	ad	control	168.00	0.699	0.4843	?????--+
KRT8P1|ENSG00000258948	ad	control	106.00	-0.571	0.568	???????-
TMEM63A|ENSG00000196187	ad	control	279.00	-0.346	0.7291	-----++-
CTRC|ENSG00000162438	ad	control	168.00	0.162	0.8711	?????-++
SLC25A13|ENSG00000004864	ad	control	279.00	0.345	0.7303	----+++-
SLC9A7|ENSG00000065923	ad	control	279.00	0.766	0.4436	+++++--+
PCHILR|ENSG00000260884	ad	control	134.00	-3.368	0.000757	----?-+?
SIGLEC9|ENSG00000129450	ad	control	279.00	-2.469	0.01355	+--+----
TMEM220-AS1|ENSG00000263400	ad	control	168.00	1.360	0.1739	?????+++
NLGN1-AS1|ENSG00000228213	ad	control	106.00	0.695	0.487	???????+
ANPEP|ENSG00000166825	ad	control	173.00	-2.080	0.03755	-----++?
IFT122|ENSG00000163913	ad	control	279.00	1.236	0.2165	+++++---
MED15|ENSG00000099917	ad	control	279.00	-1.428	0.1532	+---+---
BIVM-ERCC5|ENSG00000270181	ad	control	145.00	1.129	0.2591	????+??+
ZNHIT2|ENSG00000174276	ad	control	279.00	-0.301	0.7638	++--+---
ZNF410|ENSG00000119725	ad	control	279.00	-1.526	0.1271	-----+-+
DPEP1|ENSG00000015413	ad	control	137.00	-0.025	0.9804	??????+-
CALB1|ENSG00000104327	ad	control	279.00	2.797	0.005157	+++++--+
USP9YP14|ENSG00000227494	ad	control	62.00	0.321	0.7485	?????++?
IBA57|ENSG00000181873	ad	control	173.00	0.020	0.9844	-----++?
DTX1|ENSG00000135144	ad	control	279.00	-2.334	0.0196	-----+--
NFKBIZ|ENSG00000144802	ad	control	279.00	-1.385	0.1662	-----+++
PRR4|ENSG00000111215	ad	control	173.00	2.175	0.02964	+++-+-+?
HMGCS2|ENSG00000134240	ad	control	62.00	0.047	0.9629	?????-+?
BEND3P1|ENSG00000231345	ad	control	62.00	0.028	0.978	?????-+?
ZNF552|ENSG00000178935	ad	control	279.00	-3.996	6.435e-05	--------
CYFIP2|ENSG00000055163	ad	control	279.00	1.624	0.1043	+++++--+
MRTFA|ENSG00000196588	ad	control	279.00	-2.497	0.01253	----+---
LINC01532|ENSG00000267014	ad	control	101.00	-1.370	0.1707	????-+-?
REV3L|ENSG00000009413	ad	control	173.00	-1.161	0.2458	----++-?
ZNF209P|ENSG00000269138	ad	control	62.00	-0.653	0.5137	?????+-?
KIRREL3-AS3|ENSG00000218109	ad	control	137.00	0.280	0.7796	??????++
RN7SKP252|ENSG00000223142	ad	control	31.00	-0.052	0.9585	?????-??
SLC35E2B|ENSG00000189339	ad	control	279.00	-1.958	0.05022	-----++-
CCN3|ENSG00000136999	ad	control	279.00	0.330	0.7412	+++----+
ITGA6|ENSG00000091409	ad	control	173.00	-2.521	0.01171	-------?
NOP14|ENSG00000087269	ad	control	279.00	-1.370	0.1706	-----++-
GLRX|ENSG00000173221	ad	control	279.00	-1.190	0.234	++++---+
HAAO|ENSG00000162882	ad	control	173.00	-3.581	0.000342	-------?
LOC100422687|ENSG00000248791	ad	control	31.00	-0.226	0.8213	??????-?
DCUN1D3|ENSG00000188215	ad	control	279.00	0.982	0.326	+++--+++
AQP10|ENSG00000143595	ad	control	31.00	0.065	0.9484	??????+?
MAP3K3|ENSG00000198909	ad	control	279.00	-2.281	0.02254	-----++-
LRRC57|ENSG00000180979	ad	control	279.00	-0.833	0.4046	+--+---+
CARMIL1|ENSG00000079691	ad	control	279.00	-0.577	0.564	+-++---+
TRIAP1|ENSG00000170855	ad	control	279.00	0.138	0.89	++++---+
JAKMIP1-DT|ENSG00000249896	ad	control	207.00	-0.053	0.9575	????---+
