gene_name	log2_fold_change	p_value	sample_size	ref_allele	non_ref_allele
MRPL20-DT|ENSG00000272455	1.013443884	0.004445617	18	Control	AD
MID1IP1|ENSG00000165175	0.826573137	0.004456742	18	Control	AD
TBX15|ENSG00000092607	1.130147782	0.004473734	18	Control	AD
PRPF38B|ENSG00000134186	0.457868049	0.004500566	18	Control	AD
ZNF511|ENSG00000198546	0.520279626	0.004518186	18	Control	AD
NCOR1|ENSG00000141027	0.215933358	0.004530179	18	Control	AD
ARID2|ENSG00000189079	0.283716268	0.004544861	18	Control	AD
SETD2|ENSG00000181555	0.279753948	0.004558362	18	Control	AD
DLL1|ENSG00000198719	0.916056744	0.00458285	18	Control	AD
TTLL11|ENSG00000175764	1.002691407	0.004604042	18	Control	AD
MORN3|ENSG00000139714	-0.630081524	0.004621645	18	Control	AD
VPS11|ENSG00000160695	-0.484160676	0.00465234	18	Control	AD
USP36|ENSG00000055483	0.422084413	0.004660623	18	Control	AD
KMT2D|ENSG00000167548	0.340615496	0.004675832	18	Control	AD
SCN11A|ENSG00000168356	-1.139498428	0.004689879	18	Control	AD
RBL1|ENSG00000080839	0.525288172	0.004712604	18	Control	AD
	1.040407317	0.004725411	18	Control	AD
PSMA6|ENSG00000100902	-0.465655918	0.004768818	18	Control	AD
NOG|ENSG00000183691	1.009322283	0.004772103	18	Control	AD
SPINT2|ENSG00000167642	-0.569565468	0.004789511	18	Control	AD
MSTO1|ENSG00000125459	-0.522668365	0.004827259	18	Control	AD
HIF3A|ENSG00000124440	1.369153684	0.004834641	18	Control	AD
PLOD3|ENSG00000106397	0.826346532	0.004849431	18	Control	AD
TMEM150C|ENSG00000249242	-0.590061994	0.0048579	18	Control	AD
ZXDC|ENSG00000070476	0.434248639	0.004883071	18	Control	AD
HK1|ENSG00000156515	-0.527708082	0.004892099	18	Control	AD
LRRC37A3|ENSG00000275621	0.485931758	0.004900347	18	Control	AD
TCAP|ENSG00000173991	1.128074086	0.004903203	18	Control	AD
XRCC3|ENSG00000126215	0.926611659	0.004904534	18	Control	AD
SLC4A11|ENSG00000088836	1.111635707	0.004926931	18	Control	AD
NUTM2A|ENSG00000184923	0.736004655	0.0049339	18	Control	AD
CLCF1|ENSG00000175505	0.922837407	0.004934836	18	Control	AD
SLC6A9|ENSG00000196517	0.751314558	0.004941344	18	Control	AD
ALX4|ENSG00000052850	0.999891334	0.004946269	18	Control	AD
NEIL1|ENSG00000140398	0.49969234	0.004965434	18	Control	AD
GAD1|ENSG00000128683	-1.281092404	0.00497032	18	Control	AD
SNRPB|ENSG00000125835	-0.479752509	0.004970339	18	Control	AD
BCL9L|ENSG00000186174	0.546450719	0.005018344	18	Control	AD
